,Thinklet Id,Problem Name,AnnotationCreatorID,ThinkletCreatorID,Timestamp,Annotation Text,Tokens,UsesStarter,TokensLen,NoStops,NoStopsLen,TagsNoStops,Tags,TagsCountsNS,TagsCounts,JJ,NN,",",NNS,RB,PRP,.,VBP,VBN,PRP$,IN,DT,VBD,NNP,UH,POS,CD,VBG,VB,VBZ,MD,RBR,JJR,CC,:,(,),WRB,RP,JJ_NS,NN_NS,",_NS",NNS_NS,RB_NS,PRP_NS,._NS,VBP_NS,VBN_NS,PRP$_NS,IN_NS,DT_NS,VBD_NS,NNP_NS,UH_NS,POS_NS,CD_NS,VBG_NS,VB_NS,VBZ_NS,MD_NS,RBR_NS,JJR_NS,CC_NS,:_NS,(_NS,)_NS,WRB_NS,RP_NS,RBS,WP,JJS,RBS_NS,WP_NS,JJS_NS,PredScore
378,250548,Equivalent Expressoins,251622,251335,4/7/2022 19:37,Next time maybe you can wright neater,"['Next', 'time', 'maybe', 'you', 'can', 'wright', 'neater']",0,7,"['Next', 'time', 'maybe', 'wright', 'neater']",5,"[('Next', 'JJ'), ('time', 'NN'), ('maybe', 'RB'), ('wright', 'VBD'), ('neater', 'NN')]","[('Next', 'JJ'), ('time', 'NN'), ('maybe', 'RB'), ('you', 'PRP'), ('can', 'MD'), ('wright', 'VB'), ('neater', 'NN')]","{'JJ_NS': 1, 'NN_NS': 2, 'RB_NS': 1, 'VBD_NS': 1}","{'JJ': 1, 'NN': 2, 'RB': 1, 'VBD': 1}",1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.4268973209580293
379,250532,Equivalent Expressoins,270761,251356,4/7/2022 19:37,"I like the way you tried to make it as simple as possible to solve on the side of the screen, and re-typed them.","['I', 'like', 'the', 'way', 'you', 'tried', 'to', 'make', 'it', 'as', 'simple', 'as', 'possible', 'to', 'solve', 'on', 'the', 'side', 'of', 'the', 'screen', ',', 'and', 're-typed', 'them', '.']",0,26,"['I', 'like', 'way', 'tried', 'make', 'simple', 'possible', 'solve', 'side', 'screen', ',', 're-typed', '.']",13,"[('I', 'PRP'), ('like', 'VBP'), ('way', 'NN'), ('tried', 'JJ'), ('make', 'VBP'), ('simple', 'JJ'), ('possible', 'JJ'), ('solve', 'JJ'), ('side', 'NN'), ('screen', 'NN'), (',', ','), ('re-typed', 'JJ'), ('.', '.')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('tried', 'VBD'), ('to', 'TO'), ('make', 'VB'), ('it', 'PRP'), ('as', 'RB'), ('simple', 'JJ'), ('as', 'IN'), ('possible', 'JJ'), ('to', 'TO'), ('solve', 'VB'), ('on', 'IN'), ('the', 'DT'), ('side', 'NN'), ('of', 'IN'), ('the', 'DT'), ('screen', 'NN'), (',', ','), ('and', 'CC'), ('re-typed', 'VBD'), ('them', 'PRP'), ('.', '.')]","{'PRP_NS': 1, 'VBP_NS': 2, 'NN_NS': 3, 'JJ_NS': 5, ',_NS': 1, '._NS': 1}","{'PRP': 1, 'VBP': 2, 'NN': 3, 'JJ': 5, ',': 1, '.': 1}",5.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.6952153972968196
380,250550,Equivalent Expressoins,268827,268821,4/7/2022 19:37,I like the way you organized your work.,"['I', 'like', 'the', 'way', 'you', 'organized', 'your', 'work', '.']",0,9,"['I', 'like', 'way', 'organized', 'work', '.']",6,"[('I', 'PRP'), ('like', 'VBP'), ('way', 'NN'), ('organized', 'VBN'), ('work', 'NN'), ('.', '.')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('organized', 'VBP'), ('your', 'PRP$'), ('work', 'NN'), ('.', '.')]","{'PRP_NS': 1, 'VBP_NS': 1, 'NN_NS': 2, 'VBN_NS': 1, '._NS': 1}","{'PRP': 1, 'VBP': 1, 'NN': 2, 'VBN': 1, '.': 1}",0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.3960147735908888
381,250549,Equivalent Expressoins,251360,268836,4/7/2022 19:39,I like the way everything is organized and how you put check mark next to the ones that are the same ,"['I', 'like', 'the', 'way', 'everything', 'is', 'organized', 'and', 'how', 'you', 'put', 'check', 'mark', 'next', 'to', 'the', 'ones', 'that', 'are', 'the', 'same']",0,21,"['I', 'like', 'way', 'everything', 'organized', 'put', 'check', 'mark', 'next', 'ones']",10,"[('I', 'PRP'), ('like', 'VBP'), ('way', 'NN'), ('everything', 'NN'), ('organized', 'VBN'), ('put', 'RB'), ('check', 'VB'), ('mark', 'NN'), ('next', 'JJ'), ('ones', 'NNS')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('everything', 'NN'), ('is', 'VBZ'), ('organized', 'VBN'), ('and', 'CC'), ('how', 'WRB'), ('you', 'PRP'), ('put', 'VBP'), ('check', 'VB'), ('mark', 'NN'), ('next', 'IN'), ('to', 'TO'), ('the', 'DT'), ('ones', 'NNS'), ('that', 'WDT'), ('are', 'VBP'), ('the', 'DT'), ('same', 'JJ')]","{'PRP_NS': 1, 'VBP_NS': 1, 'NN_NS': 3, 'VBN_NS': 1, 'RB_NS': 1, 'VB_NS': 1, 'JJ_NS': 1, 'NNS_NS': 1}","{'PRP': 1, 'VBP': 1, 'NN': 3, 'VBN': 1, 'RB': 1, 'VB': 1, 'JJ': 1, 'NNS': 1}",1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.37758659199452
382,250548,Equivalent Expressoins,249369,251335,4/7/2022 19:39,I liked that you solved each question in different parts.,"['I', 'liked', 'that', 'you', 'solved', 'each', 'question', 'in', 'different', 'parts', '.']",0,11,"['I', 'liked', 'solved', 'question', 'different', 'parts', '.']",7,"[('I', 'PRP'), ('liked', 'VBD'), ('solved', 'JJ'), ('question', 'NN'), ('different', 'JJ'), ('parts', 'NNS'), ('.', '.')]","[('I', 'PRP'), ('liked', 'VBD'), ('that', 'IN'), ('you', 'PRP'), ('solved', 'VBD'), ('each', 'DT'), ('question', 'NN'), ('in', 'IN'), ('different', 'JJ'), ('parts', 'NNS'), ('.', '.')]","{'PRP_NS': 1, 'VBD_NS': 1, 'JJ_NS': 2, 'NN_NS': 1, 'NNS_NS': 1, '._NS': 1}","{'PRP': 1, 'VBD': 1, 'JJ': 2, 'NN': 1, 'NNS': 1, '.': 1}",2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.9581954519638405
383,250540,Equivalent Expressoins,251622,251360,4/7/2022 19:39,i like the way you solved it,"['i', 'like', 'the', 'way', 'you', 'solved', 'it']",1,7,"['like', 'way', 'solved']",3,"[('like', 'IN'), ('way', 'NN'), ('solved', 'VBD')]","[('i', 'NN'), ('like', 'IN'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('solved', 'VBD'), ('it', 'PRP')]","{'IN_NS': 1, 'NN_NS': 1, 'VBD_NS': 1}","{'IN': 1, 'NN': 1, 'VBD': 1}",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.531325867262946
384,250544,Equivalent Expressoins,268832,249363,4/7/2022 19:39,I like the way you explained your work,"['I', 'like', 'the', 'way', 'you', 'explained', 'your', 'work']",0,8,"['I', 'like', 'way', 'explained', 'work']",5,"[('I', 'PRP'), ('like', 'VBP'), ('way', 'NN'), ('explained', 'VBN'), ('work', 'NN')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('explained', 'VBD'), ('your', 'PRP$'), ('work', 'NN')]","{'PRP_NS': 1, 'VBP_NS': 1, 'NN_NS': 2, 'VBN_NS': 1}","{'PRP': 1, 'VBP': 1, 'NN': 2, 'VBN': 1}",0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.4240456433755795
385,250534,Equivalent Expressoins,268836,268834,4/7/2022 19:39,I like how you explain your thinking and work,"['I', 'like', 'how', 'you', 'explain', 'your', 'thinking', 'and', 'work']",0,9,"['I', 'like', 'explain', 'thinking', 'work']",5,"[('I', 'PRP'), ('like', 'VBP'), ('explain', 'VB'), ('thinking', 'JJ'), ('work', 'NN')]","[('I', 'PRP'), ('like', 'VBP'), ('how', 'WRB'), ('you', 'PRP'), ('explain', 'VBP'), ('your', 'PRP$'), ('thinking', 'NN'), ('and', 'CC'), ('work', 'NN')]","{'PRP_NS': 1, 'VBP_NS': 1, 'VB_NS': 1, 'JJ_NS': 1, 'NN_NS': 1}","{'PRP': 1, 'VBP': 1, 'VB': 1, 'JJ': 1, 'NN': 1}",1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.4452551294408502
386,250534,Equivalent Expressoins,251335,268834,4/7/2022 19:40,I like the way you organized your work and how you explain your work,"['I', 'like', 'the', 'way', 'you', 'organized', 'your', 'work', 'and', 'how', 'you', 'explain', 'your', 'work']",0,14,"['I', 'like', 'way', 'organized', 'work', 'explain', 'work']",7,"[('I', 'PRP'), ('like', 'VBP'), ('way', 'NN'), ('organized', 'VBN'), ('work', 'NN'), ('explain', 'NN'), ('work', 'NN')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('organized', 'VBP'), ('your', 'PRP$'), ('work', 'NN'), ('and', 'CC'), ('how', 'WRB'), ('you', 'PRP'), ('explain', 'VBP'), ('your', 'PRP$'), ('work', 'NN')]","{'PRP_NS': 1, 'VBP_NS': 1, 'NN_NS': 4, 'VBN_NS': 1}","{'PRP': 1, 'VBP': 1, 'NN': 4, 'VBN': 1}",0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.649310092415546
387,250535,Equivalent Expressoins,268827,251622,4/7/2022 19:41,My strategy is like yours because we did the same thing and got the same answer.,"['My', 'strategy', 'is', 'like', 'yours', 'because', 'we', 'did', 'the', 'same', 'thing', 'and', 'got', 'the', 'same', 'answer', '.']",0,17,"['My', 'strategy', 'like', 'thing', 'got', 'answer', '.']",7,"[('My', 'PRP$'), ('strategy', 'NN'), ('like', 'IN'), ('thing', 'NN'), ('got', 'VBD'), ('answer', 'RB'), ('.', '.')]","[('My', 'PRP$'), ('strategy', 'NN'), ('is', 'VBZ'), ('like', 'IN'), ('yours', 'NNS'), ('because', 'IN'), ('we', 'PRP'), ('did', 'VBD'), ('the', 'DT'), ('same', 'JJ'), ('thing', 'NN'), ('and', 'CC'), ('got', 'VBD'), ('the', 'DT'), ('same', 'JJ'), ('answer', 'NN'), ('.', '.')]","{'PRP$_NS': 1, 'NN_NS': 2, 'IN_NS': 1, 'VBD_NS': 1, 'RB_NS': 1, '._NS': 1}","{'PRP$': 1, 'NN': 2, 'IN': 1, 'VBD': 1, 'RB': 1, '.': 1}",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0186086300053185
388,250537,Equivalent Expressoins,251622,268827,4/7/2022 19:41,my strategy is like your cus we did the same thing,"['my', 'strategy', 'is', 'like', 'your', 'cus', 'we', 'did', 'the', 'same', 'thing']",0,11,"['strategy', 'like', 'cus', 'thing']",4,"[('strategy', 'NN'), ('like', 'IN'), ('cus', 'NN'), ('thing', 'NN')]","[('my', 'PRP$'), ('strategy', 'NN'), ('is', 'VBZ'), ('like', 'IN'), ('your', 'PRP$'), ('cus', 'NN'), ('we', 'PRP'), ('did', 'VBD'), ('the', 'DT'), ('same', 'JJ'), ('thing', 'NN')]","{'NN_NS': 3, 'IN_NS': 1}","{'NN': 3, 'IN': 1}",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.6403392951172875
389,250540,Equivalent Expressoins,268834,251360,4/7/2022 19:41,I like that you used your ticktacktoe ,"['I', 'like', 'that', 'you', 'used', 'your', 'ticktacktoe']",0,7,"['I', 'like', 'used', 'ticktacktoe']",4,"[('I', 'PRP'), ('like', 'VBP'), ('used', 'VBN'), ('ticktacktoe', 'NN')]","[('I', 'PRP'), ('like', 'VBP'), ('that', 'IN'), ('you', 'PRP'), ('used', 'VBD'), ('your', 'PRP$'), ('ticktacktoe', 'NN')]","{'PRP_NS': 1, 'VBP_NS': 1, 'VBN_NS': 1, 'NN_NS': 1}","{'PRP': 1, 'VBP': 1, 'VBN': 1, 'NN': 1}",0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.4125754232613073
390,250538,Equivalent Expressoins,249369,270761,4/7/2022 19:42,I like the way you used colors for each problem.,"['I', 'like', 'the', 'way', 'you', 'used', 'colors', 'for', 'each', 'problem', '.']",0,11,"['I', 'like', 'way', 'used', 'colors', 'problem', '.']",7,"[('I', 'PRP'), ('like', 'VBP'), ('way', 'NN'), ('used', 'VBN'), ('colors', 'NNS'), ('problem', 'NN'), ('.', '.')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('used', 'VBD'), ('colors', 'NNS'), ('for', 'IN'), ('each', 'DT'), ('problem', 'NN'), ('.', '.')]","{'PRP_NS': 1, 'VBP_NS': 1, 'NN_NS': 2, 'VBN_NS': 1, 'NNS_NS': 1, '._NS': 1}","{'PRP': 1, 'VBP': 1, 'NN': 2, 'VBN': 1, 'NNS': 1, '.': 1}",0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8077870674268766
391,250558,Equivalent Expressoins,251470,251463,4/7/2022 20:41,good job on being able to find the answers,"['good', 'job', 'on', 'being', 'able', 'to', 'find', 'the', 'answers']",0,9,"['good', 'job', 'able', 'find', 'answers']",5,"[('good', 'JJ'), ('job', 'NN'), ('able', 'JJ'), ('find', 'NN'), ('answers', 'NNS')]","[('good', 'JJ'), ('job', 'NN'), ('on', 'IN'), ('being', 'VBG'), ('able', 'JJ'), ('to', 'TO'), ('find', 'VB'), ('the', 'DT'), ('answers', 'NNS')]","{'JJ_NS': 2, 'NN_NS': 2, 'NNS_NS': 1}","{'JJ': 2, 'NN': 2, 'NNS': 1}",2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.8561745887376027
392,250563,Equivalent Expressoins,251470,249373,4/7/2022 20:42,i see where u are coming from when finding the answer even though i did it differently,"['i', 'see', 'where', 'u', 'are', 'coming', 'from', 'when', 'finding', 'the', 'answer', 'even', 'though', 'i', 'did', 'it', 'differently']",0,17,"['see', 'u', 'coming', 'finding', 'answer', 'even', 'though', 'differently']",8,"[('see', 'VB'), ('u', 'JJ'), ('coming', 'VBG'), ('finding', 'VBG'), ('answer', 'NN'), ('even', 'RB'), ('though', 'IN'), ('differently', 'RB')]","[('i', 'NN'), ('see', 'VBP'), ('where', 'WRB'), ('u', 'NNS'), ('are', 'VBP'), ('coming', 'VBG'), ('from', 'IN'), ('when', 'WRB'), ('finding', 'VBG'), ('the', 'DT'), ('answer', 'NN'), ('even', 'RB'), ('though', 'IN'), ('i', 'NN'), ('did', 'VBD'), ('it', 'PRP'), ('differently', 'RB')]","{'VB_NS': 1, 'JJ_NS': 1, 'VBG_NS': 2, 'NN_NS': 1, 'RB_NS': 2, 'IN_NS': 1}","{'VB': 1, 'JJ': 1, 'VBG': 2, 'NN': 1, 'RB': 2, 'IN': 1}",1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.254589668664238
393,250583,Equivalent Expressoins,251456,268819,4/7/2022 21:01,I like the way you explained it.,"['I', 'like', 'the', 'way', 'you', 'explained', 'it', '.']",0,8,"['I', 'like', 'way', 'explained', '.']",5,"[('I', 'PRP'), ('like', 'VBP'), ('way', 'NN'), ('explained', 'VBN'), ('.', '.')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('explained', 'VBD'), ('it', 'PRP'), ('.', '.')]","{'PRP_NS': 1, 'VBP_NS': 1, 'NN_NS': 1, 'VBN_NS': 1, '._NS': 1}","{'PRP': 1, 'VBP': 1, 'NN': 1, 'VBN': 1, '.': 1}",0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.3845445534766165
394,250581,Equivalent Expressoins,270762,268820,4/7/2022 21:01,I like the way you showed your work.My strategy is like yours but I did not add the ones in the front of the X's I just added knowing the one was there,"['I', 'like', 'the', 'way', 'you', 'showed', 'your', 'work.My', 'strategy', 'is', 'like', 'yours', 'but', 'I', 'did', 'not', 'add', 'the', 'ones', 'in', 'the', 'front', 'of', 'the', 'X', ""'s"", 'I', 'just', 'added', 'knowing', 'the', 'one', 'was', 'there']",0,34,"['I', 'like', 'way', 'showed', 'work.My', 'strategy', 'like', 'I', 'add', 'ones', 'front', 'X', ""'s"", 'I', 'added', 'knowing', 'one']",17,"[('I', 'PRP'), ('like', 'VBP'), ('way', 'NN'), ('showed', 'VBD'), ('work.My', 'JJ'), ('strategy', 'NN'), ('like', 'IN'), ('I', 'PRP'), ('add', 'VBP'), ('ones', 'NNS'), ('front', 'JJ'), ('X', 'NNP'), (""'s"", 'POS'), ('I', 'PRP'), ('added', 'VBD'), ('knowing', 'VBG'), ('one', 'CD')]","[('I', 'PRP'), ('like', 'VBP'), ('the', 'DT'), ('way', 'NN'), ('you', 'PRP'), ('showed', 'VBD'), ('your', 'PRP$'), ('work.My', 'NN'), ('strategy', 'NN'), ('is', 'VBZ'), ('like', 'IN'), ('yours', 'NNS'), ('but', 'CC'), ('I', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('add', 'VB'), ('the', 'DT'), ('ones', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('front', 'NN'), ('of', 'IN'), ('the', 'DT'), ('X', 'NNP'), (""'s"", 'POS'), ('I', 'PRP'), ('just', 'RB'), ('added', 'VBD'), ('knowing', 'VBG'), ('the', 'DT'), ('one', 'CD'), ('was', 'VBD'), ('there', 'EX')]","{'PRP_NS': 3, 'VBP_NS': 2, 'NN_NS': 2, 'VBD_NS': 2, 'JJ_NS': 2, 'IN_NS': 1, 'NNS_NS': 1, 'NNP_NS': 1, 'POS_NS': 1, 'VBG_NS': 1, 'CD_NS': 1}","{'PRP': 3, 'VBP': 2, 'NN': 2, 'VBD': 2, 'JJ': 2, 'IN': 1, 'NNS': 1, 'NNP': 1, 'POS': 1, 'VBG': 1, 'CD': 1}",2.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.9433297074211
395,250597,Equivalent Expressoins,268839,268817,4/7/2022 21:01,I agree because i also got x+x+x-9 as equivalent.,"['I', 'agree', 'because', 'i', 'also', 'got', 'x+x+x-9', 'as', 'equivalent', '.']",0,10,"['I', 'agree', 'also', 'got', 'x+x+x-9', 'equivalent', '.']",7,"[('I', 'PRP'), ('agree', 'VBP'), ('also', 'RB'), ('got', 'VBD'), ('x+x+x-9', 'JJ'), ('equivalent', 'NN'), ('.', '.')]","[('I', 'PRP'), ('agree', 'VBP'), ('because', 'IN'), ('i', 'NN'), ('also', 'RB'), ('got', 'VBD'), ('x+x+x-9', 'JJ'), ('as', 'IN'), ('equivalent', 'NN'), ('.', '.')]","{'PRP_NS': 1, 'VBP_NS': 1, 'RB_NS': 1, 'VBD_NS': 1, 'JJ_NS': 1, 'NN_NS': 1, '._NS': 1}","{'PRP': 1, 'VBP': 1, 'RB': 1, 'VBD': 1, 'JJ': 1, 'NN': 1, '.': 1}",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.5910048933219367
